frequency_mhz,amplitude_spectrum,power_spectrum
0.0,0.4945054805906647,0.24453567033420426
0.007000911577028259,0.2985220147241199,0.08911539327494765
0.014001823154056518,0.1867741433267941,0.03488458061545782
0.021002734731084778,0.11212164104773191,0.012571262391236442
0.028003646308113035,0.14553705528532032,0.02118103446112238
0.03500455788514129,0.41825528852718963,0.17493748638096268
0.042005469462169556,0.48238028803670174,0.23269074228637135
0.04900638103919781,0.38925924165121967,0.15152275721088262
0.05600729261622607,0.17028732876102248,0.02899777433656455
0.06300820419325433,0.26232030251952015,0.06881194111393256
0.07000911577028258,0.3653400378136582,0.1334733432296852
0.07701002734731084,0.33823528192818264,0.11440310594103721
0.08401093892433911,0.3044126216980636,0.09266704424908839
0.09101185050136737,0.21957336903460756,0.048212464389207954
0.09801276207839563,0.3120376532029474,0.09736749701640286
0.10501367365542388,0.18608630126862416,0.034628111519837156
0.11201458523245214,0.11377055148145945,0.012943738384395418
0.1190154968094804,0.1086296730054159,0.011800405857263586
0.12601640838650865,0.23265196158175858,0.05412693522784007
0.1330173199635369,0.22385842676352638,0.0501125952330411
0.14001823154056517,0.23057665792875973,0.05316559518159627
0.14701914311759343,0.16650565058102662,0.027724131675410928
0.15402005469462168,0.14134669503177164,0.019978888196404657
0.16102096627164994,0.17754354762553295,0.03152171130345989
0.16802187784867822,0.08719585096381503,0.007603116425303843
0.17502278942570648,0.20940513666209068,0.04385051126046887
0.18202370100273474,0.41716045471771385,0.1740228449802898
0.189024612579763,0.2943788013298244,0.08665887867238424
0.19602552415679125,0.09459399012658412,0.008948022968068296
0.2030264357338195,0.12082278629558062,0.014598145688227544
0.21002734731084777,0.02961519629501295,0.0008770598515921488
0.21702825888787602,0.3551947539246979,0.1261633132156267
0.22402917046490428,0.3832701058704027,0.14689597405390972
0.23103008204193254,0.07002961656435054,0.00490414719614996
0.2380309936189608,0.19236745700650426,0.037005238515149266
0.24503190519598905,0.18573274924492397,0.03449665414207781
0.2520328167730173,0.22915392564281,0.05251152163751051
0.25903372835004557,0.19390465033877097,0.03759901342300104
0.2660346399270738,0.32625227584028915,0.1064405474909681
0.2730355515041021,0.3934137102839104,0.15477434743935262
0.28003646308113034,0.34158637439781997,0.11668125117424763
0.2870373746581586,0.20577300349759634,0.0423425289684218
0.29403828623518685,0.03344003359702624,0.001118235846970244
0.3010391978122151,0.00826821364961101,6.836335695561384e-5
0.30804010938924337,0.10066648752403363,0.010133741710426419
0.3150410209662716,0.22229719518504545,0.0494160429871382
0.3220419325432999,0.26414331897412574,0.06977169295866671
0.32904284412032814,0.15772179551496043,0.02487616478046299
0.33604375569735645,0.13511666351126292,0.018256512758415847
0.3430446672743847,0.2637491260851786,0.06956360151069543
0.35004557885141296,0.1354356946234502,0.018342827378136455
0.3570464904284412,0.05077137056555303,0.0025777320691047047
0.3640474020054695,0.10433556445078258,0.010885910009263408
0.37104831358249774,0.08091589939700444,0.006547382775226145
0.378049225159526,0.05346265166227303,0.002858255122761545
0.38505013673655425,0.3494057633958954,0.12208438749426842
0.3920510483135825,0.42077699534564134,0.1770532798121059
0.39905195989061076,0.4756896334428022,0.22628062736494747
0.406052871467639,0.43672568132945533,0.19072932073267695
0.4130537830446673,0.20877598366813113,0.04358741135659576
0.42005469462169553,0.2115531496473266,0.044754735125704166
0.4270556061987238,0.3099737246852914,0.09608370999527281
0.43405651777575205,0.2576158671425009,0.06636593500358266
0.4410574293527803,0.20500210720496967,0.042025863958477884
0.44805834092980856,0.22306962857427015,0.04976005919226284
0.4550592525068368,0.0746189570364179,0.00556798874920278
0.4620601640838651,0.18802347824292873,0.03535282837056909
0.46906107566089333,0.03884127745378733,0.001508644834242088
0.4760619872379216,0.1726482047295397,0.029807402596333053
0.48306289881494985,0.29161882489358176,0.08504153903231348
0.4900638103919781,0.2634348593180222,0.06939792510390613
0.49706472196900636,0.3506770166777676,0.12297437002601928
0.5040656335460346,0.13915365237382843,0.019363738968976286
0.5110665451230629,0.14540546918316793,0.0211427504683772
0.5180674567000911,0.14199318689611232,0.020162065124914287
0.5250683682771194,0.20828534918320307,0.04338278668436884
0.5320692798541476,0.19907062606085466,0.03962911416026062
0.539070191431176,0.2777544898331071,0.07714755662244957
0.5460711030082042,0.050014738560383236,0.002501474073263485
0.5530720145852325,0.26043131564266325,0.0678244701673685
0.5600729261622607,0.28520143687742794,0.0813398595969495
0.567073837739289,0.10567572053130012,0.011167357909809446
0.5740747493163172,0.25972873865535684,0.06745901768350265
0.5810756608933455,0.3520774990607926,0.12395856534490242
0.5880765724703737,0.26976994702508905,0.07277582431791935
0.595077484047402,0.17242495634904356,0.029730365571969578
0.6020783956244302,0.2788145021458241,0.07773752660682373
0.6090793072014585,0.37954226816471515,0.14405233332361655
0.6160802187784867,0.18645592853194382,0.03476581328470934
0.623081130355515,0.061928758433725695,0.003835171121142751
0.6300820419325432,0.05186342932713561,0.002689815301570791
0.6370829535095716,0.09128366797660287,0.00833270803926267
0.6440838650865998,0.21256139556702072,0.04518234688539946
0.6510847766636281,0.14926879840699844,0.02228117417786914
0.6580856882406563,0.14789268167092376,0.021872245291817187
0.6650865998176846,0.08923945950726368,0.007963681133148555
0.6720875113947129,0.15132764341659435,0.022900055662019934
0.6790884229717411,0.22752127038778122,0.05176592847886985
0.6860893345487694,0.16587696702950688,0.027515168190908112
0.6930902461257976,0.2344227864007437,0.054954042783888706
0.7000911577028259,0.2086782325444761,0.043546604737886435
0.7070920692798541,0.2015098134761418,0.04060620492718946
0.7140929808568824,0.24510418252230445,0.06007606028992714
0.7210938924339106,0.25191405822777246,0.06346069273278554
0.728094804010939,0.10860447677457796,0.011794932375479843
0.7350957155879672,0.14454153133744516,0.020892254281373642
0.7420966271649955,0.14488226615868702,0.020990871047276625
0.7490975387420237,0.17814843505302722,0.03173686491184266
0.756098450319052,0.17725889555225716,0.03142071605240601
0.7630993618960802,0.26816452943974073,0.07191221484963758
0.7701002734731085,0.26509908097455886,0.07027752273355571
0.7771011850501367,0.22114439578590922,0.04890484378751486
0.784102096627165,0.18485498285148416,0.0341713646850225
0.7911030082041932,0.22831985853918574,0.052129957803353784
0.7981039197812215,0.15202163211312764,0.023110576630339115
0.8051048313582497,0.1693309052633858,0.028672955477317734
0.812105742935278,0.3865305401692499,0.14940585848353213
0.8191066545123062,0.3118586290685459,0.0972558045245129
0.8261075660893346,0.11997411763930403,0.014393788903329565
0.8331084776663628,0.19163207781993372,0.03672285324958513
0.8401093892433911,0.27524762090698796,0.07576125281495695
0.8471103008204193,0.3047184302324267,0.09285332172331429
0.8541112123974476,0.23602650374606599,0.0557085104705917
0.8611121239744758,0.14420985298470743,0.02079648169787093
0.8681130355515041,0.2829224855013989,0.08004513280228928
0.8751139471285323,0.2958039661233837,0.08749998637432395
0.8821148587055606,0.22223552747651104,0.04938862967276309
0.8891157702825888,0.09426733379735362,0.008886330221261687
0.8961166818596171,0.07248900088076214,0.005254655248691134
0.9031175934366454,0.17923980168985512,0.032126906509818594
0.9101185050136736,0.20995931348399954,0.044082913318672395
0.917119416590702,0.11203084101523877,0.012550909338581707
0.9241203281677302,0.0462955659960373,0.0021432794308934447
0.9311212397447585,0.14182127437744255,0.020113273866041843
0.9381221513217867,0.24571068698727358,0.060373741699757934
0.945123062898815,0.2121923434925554,0.04502559063686262
0.9521239744758432,0.017035048362879564,0.00029019287272564565
0.9591248860528715,0.08362035268463812,0.006992363383103266
0.9661257976298997,0.15984997010509108,0.025552012942598512
0.973126709206928,0.2081530207142266,0.043327680032457246
0.9801276207839562,0.19945843197321375,0.03978366608521313
0.9871285323609845,0.07323147575304016,0.00536284904096811
0.9941294439380127,0.2646297622612234,0.07002891107443161
1.001130355515041,0.22110761671627432,0.048888578169950875
1.0081312670920692,0.04146658296975952,0.00171947750318795
1.0151321786690974,0.12740085284381006,0.016230977305330147
1.0221330902461259,0.1282075465411602,0.016437174990103758
1.029134001823154,0.05643954792611379,0.0031854225701040953
1.0361349134001823,0.215798295501458,0.04656890434133459
1.0431358249772105,0.269600771855086,0.07268457618485813
1.050136736554239,0.2091548264637836,0.04374574143309544
1.057137648131267,0.11360868671654654,0.012906933697458422
1.0641385597082953,0.14241889278994857,0.02028314102351486
1.0711394712853235,0.3110323176713447,0.09674110263600827
1.078140382862352,0.2271665188012392,0.051604627264273756
1.0851412944393801,0.060398887823238046,0.0036480256502840927
1.0921422060164083,0.2105444213731935,0.04432895337137287
1.0991431175934365,0.2839298698446872,0.08061617099002101
1.106144029170465,0.1478335889638199,0.021854770025923655
1.1131449407474932,0.1065839569767536,0.011360139884822464
1.1201458523245214,0.18186629897915937,0.03307535070437699
1.1271467639015498,0.2515927141653447,0.06329889382108482
1.134147675478578,0.12829831556115764,0.016460457775830387
1.1411485870556062,0.0830403288796275,0.006895696220436698
1.1481494986326344,0.12441893011291404,0.015480070170442187
1.1551504102096628,0.017252250771336314,0.0002976401566770745
1.162151321786691,0.029582323151118906,0.0008751138430172256
1.1691522333637192,0.07894646958119227,0.0062325450593341165
1.1761531449407474,0.18179854528939676,0.03305071106934085
1.1831540565177758,0.17800878528264563,0.03168712763780303
1.190154968094804,0.11679158439391306,0.013640274185240518
1.1971558796718322,0.04753783626277973,0.002259845876546856
1.2041567912488604,0.11004407509292177,0.012109698463056606
1.2111577028258889,0.10151072299854207,0.010304426883686737
1.218158614402917,0.16557140798628964,0.027413891142562374
1.2251595259799453,0.03173523420144624,0.0010071250898206435
1.2321604375569735,0.07061756920893641,0.0049868410809789255
1.2391613491340019,0.05542862956048695,0.0030723329749536873
1.24616226071103,0.035469570294752145,0.0012580904168943636
1.2531631722880583,0.01613780242047893,0.0002604286669624155
1.2601640838650865,0.12257158437988949,0.015023793297396369
1.267164995442115,0.12520673788182746,0.01567672721100865
1.2741659070191431,0.12048030354935911,0.014515503543345713
1.2811668185961713,0.2372412367458595,0.05628340441270496
1.2881677301731995,0.23092999929553665,0.05332866457463656
1.295168641750228,0.13526014098282435,0.01829530573869352
1.3021695533272561,0.04501350245627052,0.002026215403380672
1.3091704649042843,0.01764539787977064,0.0003113600663354141
1.3161713764813125,0.16666006964162922,0.027775578812952704
1.323172288058341,0.27461755498269963,0.07541480150467604
1.3301731996353692,0.15079001396002067,0.022737628310063228
1.3371741112123974,0.11894254361188397,0.014147328680864922
1.3441750227894258,0.2598116913190723,0.06750211494607691
1.351175934366454,0.1838804276356602,0.033812011667473274
1.3581768459434822,0.15859221542782734,0.02515149079430639
1.3651777575205104,0.11114415956985571,0.012353024206489547
1.3721786690975388,0.14238545642912503,0.020273618202530267
1.379179580674567,0.18300273733170683,0.03349000187089768
1.3861804922515952,0.20487165824129133,0.04197239635053648
1.3931814038286234,0.1279329605908897,0.016366842405550138
1.4001823154056519,0.12443876718761238,0.015485006779172793
1.40718322698268,0.07019911089719919,0.00492791517075727
1.4141841385597083,0.13447660403657996,0.01808395703321112
1.4211850501367365,0.15604642986616796,0.02435048827397688
1.4281859617137649,0.06106226511583212,0.003728600221076168
1.435186873290793,0.2204560574133996,0.04860087325026014
1.4421877848678213,0.10858995652792802,0.011791778658737298
1.4491886964448495,0.0893741439317771,0.00798773760353801
1.456189608021878,0.23313487476134054,0.05435186982998594
1.4631905195989061,0.27956863952303107,0.07815862420475848
1.4701914311759343,0.2029474898965848,0.04118768365532438
1.4771923427529625,0.04151701871766425,0.0017236628432028838
1.484193254329991,0.12510754758519416,0.015651898462781623
1.4911941659070191,0.15954319835379432,0.02545403214095816
1.4981950774840473,0.19205025082115315,0.03688329884046783
1.5051959890610755,0.21985398968278544,0.04833577677943833
1.512196900638104,0.21370461549284325,0.04566966268294398
1.5191978122151322,0.0989106109838821,0.009783308965204858
1.5261987237921604,0.1617660578034662,0.026168257457274368
1.5331996353691886,0.14034215077965997,0.019695919285460814
1.540200546946217,0.011120759389711975,0.00012367128940386708
1.5472014585232452,0.15135737350935502,0.022909054515650406
1.5542023701002734,0.23256946190579433,0.054088554611150724
1.5612032816773016,0.062182635214516946,0.0038666801222216832
1.56820419325433,0.07250939945354966,0.0052576130091144275
1.5752051048313582,0.0797107601050538,0.006353805276525436
1.5822060164083864,0.08250149105494096,0.006806496026288503
1.5892069279854149,0.19330944806005068,0.03736854270928143
1.596207839562443,0.232848356062542,0.054218356921028346
1.6032087511394713,0.08816889026054818,0.007773753209776587
1.6102096627164995,0.03251654359762294,0.0010573256075361132
1.6172105742935279,0.0628792120462896,0.00395379530756225
1.624211485870556,0.16934948623407448,0.02867924848774498
1.6312123974475843,0.1323464229461328,0.01751557566663667
1.6382133090246125,0.08269794294786885,0.0068389497678089705
1.645214220601641,0.1182053710285139,0.013972509739988634
1.652215132178669,0.0731819878249486,0.005355603342010926
1.6592160437556973,0.10837424302933496,0.011744976552181355
1.6662169553327255,0.06165669222760246,0.0038015476964492934
1.673217866909754,0.03368436806401435,0.0011346366518719896
1.6802187784867821,0.05215347885743902,0.002719985356933339
1.6872196900638103,0.10268327350135993,0.010543854656955088
1.6942206016408385,0.19467032328861933,0.03789653476929557
1.701221513217867,0.12364163547347964,0.015287254022556818
1.7082224247948952,0.08786260848748811,0.00771983797022562
1.7152233363719234,0.09019709619996995,0.008135516162906633
1.7222242479489516,0.09877158269548589,0.009755825548171207
1.72922515952598,0.158674399808229,0.025177565154501702
1.7362260711030082,0.055466897458708,0.003076576713694828
1.7432269826800364,0.05940286981113867,0.0035287009417990897
1.7502278942570646,0.05509616447849596,0.00303558734024148
1.757228805834093,0.061337961353414884,0.003762345502993018
1.7642297174111212,0.06447822264828622,0.004157441195881969
1.7712306289881494,0.12300332975722106,0.015129819131363662
1.7782315405651776,0.19213788605528487,0.036916967257793636
1.785232452142206,0.1726078942441568,0.029793485155402012
1.7922333637192343,0.08546912668250695,0.00730497161587042
1.7992342752962625,0.14000193128299146,0.01960054076296746
1.8062351868732909,0.1527484106556303,0.02333207695782107
1.813236098450319,0.17286330242391457,0.029881721324901744
1.8202370100273473,0.12064991905991754,0.014556402969164654
1.8272379216043755,0.1441479484098882,0.020778631030779794
1.834238833181404,0.11965240475584445,0.014316697963856428
1.841239744758432,0.12808968857882874,0.01640696832022133
1.8482406563354603,0.014097191400150035,0.00019873080537246408
1.8552415679124885,0.07595826604451558,0.0057696581804894094
1.862242479489517,0.10050016657691958,0.010100283481988586
1.8692433910665451,0.07437769341241712,0.0055320412773515164
1.8762443026435733,0.10097745676955769,0.010196446775647891
1.8832452142206015,0.13543466660029047,0.018342548917131832
1.89024612579763,0.07737692510963534,0.0059871885394221155
1.8972470373746582,0.08330817221379826,0.006940251557603867
1.9042479489516864,0.0736640131899742,0.0054263868392526934
1.9112488605287146,0.11407573702113806,0.013013273776915848
1.918249772105743,0.06152882377386485,0.003785796154995317
1.9252506836827712,0.06692448251091151,0.004478886359353302
1.9322515952597994,0.054474894285611364,0.002967514107428533
1.9392525068368276,0.05642988109921545,0.0031843314808715933
1.946253418413856,0.066951717174059,0.004482532432555187
1.9532543299908842,0.06936198814850221,0.004811085399912962
1.9602552415679124,0.030221984868542093,0.0009133683693943872
1.9672561531449406,0.061940871702368325,0.003836671587249253
1.974257064721969,0.05888319351655188,0.003467230478707697
1.9812579762989972,0.10159434994125616,0.010321411939986414
1.9882588878760254,0.1487417596118991,0.02212411105244397
1.9952597994530537,0.19941425466516333,0.03976604496366261
2.002260711030082,0.14094064460110078,0.019864265300573794
2.0092616226071103,0.04662681857205267,0.002174060210151116
2.0162625341841385,0.08822164033138152,0.007783057822759644
2.0232634457611667,0.07647085010869303,0.005847790916346197
2.030264357338195,0.08847418841466159,0.007827682015633039
2.0372652689152235,0.07542445041083203,0.005688847719776058
2.0442661804922517,0.07589350737591279,0.005759824461817728
2.05126709206928,0.07825258379652228,0.006123466870831741
2.058268003646308,0.02625738991065596,0.0006894505249202174
2.0652689152233363,0.08545022312763424,0.007301740632562477
2.0722698268003645,0.05101924175938313,0.0026029630297023836
2.0792707383773927,0.09892612534643315,0.009786378276058204
2.086271649954421,0.13432039098924875,0.01804196743550466
2.0932725615314496,0.15658103190978515,0.02451761955393316
2.100273473108478,0.09904561634932103,0.00981003411801689
2.107274384685506,0.05760662837603752,0.0033185236328548916
2.114275296262534,0.13221146700885378,0.01747987200863323
2.1212762078395624,0.11480569291212323,0.013180347125032741
2.1282771194165906,0.05813469796724753,0.0033796431077430943
2.135278030993619,0.05340048237905662,0.002851611518315936
2.142278942570647,0.09343720717073949,0.008730511683867691
2.1492798541476756,0.08358110441314671,0.006985801014921334
2.156280765724704,0.10037950990680153,0.010076046009129666
2.163281677301732,0.14422363197287433,0.020800456019447095
2.1702825888787602,0.12630467001372248,0.015952869667275327
2.1772835004557884,0.09552501547007662,0.009125028580558376
2.1842844120328166,0.04940364499891455,0.002440720139178775
2.191285323609845,0.048294321756881725,0.0023323415139572196
2.198286235186873,0.07914173964763341,0.006263414954453789
2.2052871467639017,0.07945315962249765,0.006312804573998091
2.21228805834093,0.09140164747297173,0.0083542611607734
2.219288969917958,0.10436384238266355,0.010891811596873439
2.2262898814949863,0.08470934121233277,0.007175672488627417
2.2332907930720145,0.03913591190505941,0.0015316196006405713
2.2402917046490427,0.0006666952251082813,4.444825231821819e-7
2.247292616226071,0.09168763815858183,0.008406622991099032
2.2542935278030996,0.13015902304774774,0.016941371280744123
2.2612944393801278,0.11917443264728096,0.014202545396801306
2.268295350957156,0.11571804593282276,0.013390666154510875
2.275296262534184,0.06924263272047713,0.004794542186062891
2.2822971741112124,0.06527842499532398,0.004261272769870139
2.2892980856882406,0.048618914552188246,0.002363798852232982
2.2962989972652688,0.062484295244842,0.003904287152244585
2.303299908842297,0.04933866479936638,0.0024343038441842356
2.3103008204193256,0.06356065617566736,0.004039957013481401
2.317301731996354,0.10863360241176415,0.011801259572957247
2.324302643573382,0.11073766039923069,0.012262829430695345
2.33130355515041,0.08613115660771692,0.007418576138583059
2.3383044667274384,0.04231533500934084,0.001790587576952747
2.3453053783044666,0.02323389095236163,0.0005398136887862317
2.352306289881495,0.03789371740415046,0.0014359338187056158
2.359307201458523,0.013507761948347874,0.00018245963285323476
2.3663081130355517,0.04056038714284249,0.001645145005177263
2.37330902461258,0.08505513624354383,0.007234376201407803
2.380309936189608,0.06958054435392924,0.0048414521525891145
2.3873108477666363,0.06553706645185527,0.004295107079114894
2.3943117593436645,0.10154387665009232,0.010311158885129165
2.4013126709206927,0.09975719807026508,0.0099514985668301
2.408313582497721,0.07194338783120903,0.005175851052631755
2.415314494074749,0.048023920571158854,0.0023062969470249747
2.4223154056517777,0.05985677206103357,0.0035828331615665294
2.429316317228806,0.08521106358542349,0.0072609253573590864
2.436317228805834,0.06973575083643414,0.004863074944721225
2.4433181403828623,0.009044539561076752,8.180369587188244e-5
2.4503190519598905,0.07133642450949408,0.005088885461798747
2.4573199635369187,0.035729955655266814,0.0012766297311273332
2.464320875113947,0.008574511120214774,7.352224095068683e-5
2.4713217866909756,0.02288468814626029,0.0005237089515515861
2.4783226982680038,0.025572137913332352,0.0006539342374584898
2.485323609845032,0.041647630638784815,0.0017345251378246477
2.49232452142206,0.015793973245536934,0.0002494495908807365
2.4993254329990884,0.04520779771283327,0.002043744974044453
2.5063263445761166,0.03271335996514616,0.0010701639202092279
2.513327256153145,0.014741687513768085,0.00021731735075358586
2.520328167730173,0.060258223616856565,0.00363105351345909
2.5273290793072016,0.046047370818635365,0.002120360359308912
2.53432999088423,0.0653664629184588,0.004272774474470249
2.541330902461258,0.08462579983801254,0.0071615259982233635
2.5483318140382862,0.06121963663113059,0.0037478439092476666
2.5553327256153144,0.028851492294305992,0.000832408607608398
2.5623336371923426,0.017219419531309357,0.00029650840899523824
2.569334548769371,0.039792144039584865,0.001583414727267069
2.576335460346399,0.05058159476395379,0.0025584977288648373
